MAL_ID,Genres_x,Japanese name
386,"Comedy, Sports, Romance, Shounen",Ｈ２[エイチ・ツー]
387,"Slice of Life, Mystery, Psychological, Drama, Fantasy",灰羽連盟
388,"Cars, Shounen, Sports",カペタ
389,"Action, Sci-Fi, Super Power, Fantasy",鴉 -KARAS-
390,"Sports, Drama, Romance, Shounen",涼風
391,"Adventure, Fantasy, Shounen",テイルズ オブ ファンタジア THE ANIMATION
392,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",幽☆遊☆白書
393,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",エスカフローネ
394,"Comedy, Drama, Harem, Romance, Slice of Life",藍より青し～縁～
395,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",ガンツ
396,"Action, Military, Romance, Sci-Fi, Space",星界の戦旗
397,"Action, Military, Romance, Sci-Fi, Space",星界の戦旗 II
398,"Action, Military, Romance, Sci-Fi, Space",星界の戦旗 III
399,"Action, Military, Romance, Sci-Fi, Space",星界の戦旗 特別編
400,"Action, Sci-Fi, Adventure, Space, Comedy",星方武侠アウトロースター
401,"Romance, Samurai, Historical, Drama, Shounen",るろうに剣心 -明治剣客浪漫譚- 星霜編
402,"Adventure, Comedy, Magic, Fantasy",おとぎ銃士 赤ずきん
403,"Comedy, Ecchi, Harem, Romance",花右京メイド隊
404,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",バスタード!! 暗黒の破壊神
405,"Horror, Supernatural, Vampire",BLOOD THE LAST VAMPIRE (ブラッド ザ ラスト ヴァンパイア)
406,"Shounen, Sports",BUZZER BEATER
407,"Comedy, Drama, Mystery, Police, Shounen",探偵学園Q
408,"Action, Adventure, Drama, Fantasy, Sci-Fi",ラストオーダー -ファイナルファンタジーVII-
411,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",ガン×ソード
412,"Comedy, Ecchi, Slice of Life",これが私の御主人様
413,"Sci-Fi, Horror",破滅のマルス
415,"Slice of Life, Comedy",ホーホケキョ となりの山田くん
416,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",紅の豚
417,"Action, Magic, Fantasy",RAGNARÖK THE ANIMATION
418,"Adventure, Comedy, Shounen",らんま 1/2 中国寝崑崙大決戦! 掟やぶりの激闘編!!
419,"Adventure, Comedy, Historical, Supernatural, Samurai, Shounen",SAMURAI DEEPER KYO
420,"Adventure, Military, Sci-Fi, Shounen",スプリガン
421,"Comedy, Military, Sci-Fi, Shounen",ストラトス・フォー
422,"Comedy, Military, Sci-Fi, Shounen",ストラトス・フォー OVA
423,"Comedy, Military, Sci-Fi, Shounen",ストラトス・フォー アドヴァンス
424,"Adventure, Comedy, Police, Sci-Fi",ダーティペア
425,"Comedy, Sports, Shounen Ai",私立荒磯高等学校生徒会執行部
426,"Action, Adventure, Comedy, Fantasy",ファイナルファンタジー
427,"Comedy, Sports, Drama, Fantasy, Shoujo",カレイドスター
428,"Adventure, Comedy, Sports, Drama, Shoujo",カレイドスター ～新たなる翼～ EXTRA STAGE
429,"Comedy, Drama, Shoujo",カレイドスター Legend of Phoenix ～レイラ・ハミルトン物語～
430,"Military, Comedy, Historical, Drama, Fantasy, Shounen",劇場版 鋼の錬金術師 シャンバラを征く者
431,"Adventure, Drama, Fantasy, Romance",ハウルの動く城
432,"Action, Adventure, Space, Sci-Fi",イ・リ・ア ゼイラム The Animation
433,"Drama, Military, Romance, Sci-Fi",雲のむこう、約束の場所
434,"Action, Adventure, Fantasy",Legend of Lemnear 極黒の翼 バルキサス
435,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",魔法騎士（マジックナイト）レイアース
437,"Dementia, Drama, Horror, Psychological",パーフェクトブルー
438,"Action, Drama, Shounen",ファントム THE ANIMATION
439,"Adventure, Drama, Fantasy",聖伝
440,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",少女革命ウテナ
441,"Dementia, Drama, Fantasy, Romance, Shoujo, Shoujo Ai",少女革命ウテナ　アドゥレセンス黙示録
442,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",劇場版　NARUTO　大活劇！雪姫忍法帖だってばよ!!
443,"Comedy, Ecchi, Romance, Sci-Fi",おねがい☆ティーチャー ヒミツなふたり
444,"Drama, Romance, School, Shoujo, Shoujo Ai",マリア様がみてる～春～
445,"Adventure, Comedy, Romance, Fantasy",テイルズ オブ エターニア THE ANIMATION
446,"Action, Drama, Shounen",ヴァイスクロイツ・グリーエン
447,"Action, Drama, Shounen",Weiß kreuz　ヴァイス　クロイツ
448,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",天上天下ULTIMATE FIGHT
449,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",犬夜叉 紅蓮の蓬莱島
450,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",犬夜叉 鏡の中の夢幻城
451,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",犬夜叉 天下覇道の剣
452,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",犬夜叉 時代を越える想い
454,"Comedy, Fantasy, Game",.hack//GIFT
455,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Thriller",ファンタジックチルドレン
456,"Comedy, School, Slice of Life",極上生徒会
457,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",蟲師
458,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",ぶっとび!!CPU
459,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",ONE PIECE
460,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",ワンピース ねじまき島の冒険
461,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",ワンピース 珍獣島のチョッパー王国
462,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",ワンピース デッドエンドの冒険
463,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",ワンピース呪われた聖剣
464,"Adventure, Comedy, Fantasy, Shounen",ワンピース オマツリ男爵と秘密の島
465,"Adventure, Comedy, Fantasy, Shounen",ワンピース THE MOVIE カラクリ城のメカ巨兵
466,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",ワンピース 倒せ！海賊ギャンザック
467,"Action, Military, Sci-Fi, Police, Mecha, Seinen",攻殻機動隊 STAND ALONE COMPLEX
468,"Military, Sci-Fi, Police, Psychological, Mecha",イノセンス
469,"Comedy, Romance, Vampire, School, Shounen",かりん
470,"Slice of Life, Comedy, Romance, Drama",おくさまは女子高生
471,"Comedy, Drama, Harem, Romance, School, Slice of Life",トゥハート2
472,"Drama, Harem, Romance, School, Slice of Life",トゥハート
473,"Action, Military, Adventure, Drama, Shounen",タイドライン・ブルー
474,"Drama, Mecha, Military, Romance, Sci-Fi, Space",マクロスプラス
475,"Drama, Sci-Fi",ほとり～たださいわいを希う
476,"Sports, Supernatural, Drama, Romance",銀盤カレイドスコープ
477,"Sci-Fi, Slice of Life, Fantasy, Shounen",ARIA The ANIMATION
478,"Action, Mecha, Romance, Super Power, Supernatural, Sci-Fi",創聖のアクエリオン
479,"Action, Adventure, Comedy, Super Power, Supernatural, Drama, Shounen",うえきの法則
481,"Adventure, Game, Shounen",遊☆戯☆王　デュエルモンスターズ
482,"Action, Game, Comedy, Fantasy, Shounen",遊☆戯☆王　デュエルモンスターズ GX
483,"Action, Sci-Fi, Space, Super Power, Drama",クラウ ファントムメモリー
484,"Adventure, Shounen, Supernatural",劇場版　幻想魔伝最遊記　Requiem　選ばれざる者への鎮魂歌
485,"Slice of Life, Comedy",だめっこどうぶつ
486,"Action, Adventure, Psychological, Slice of Life",キノの旅 -the Beautiful World-
487,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",GIRLSブラボー second season
488,"Slice of Life, Comedy",苺ましまろ
489,"Comedy, Drama, Slice of Life, Supernatural",かみちゅ!
490,"Comedy, Parody, School",ぱにぽにだっしゅ！
492,"Action, Sci-Fi, Adventure, Mecha",アミテージ・ザ・サード DUAL-MATRIX
493,"Action, Military, Sci-Fi, Adventure, Police, Romance, Mecha",アミテージ・ザ・サード POLY-MATRIX
495,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",爆れつハンター
496,"Adventure, Historical, Drama, Fantasy, Shounen",カムイの剣
497,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",ヤミと帽子と本の旅人
498,"Action, Sci-Fi, Adventure, Mecha",破邪大星弾劾凰 [ダンガイオー]
499,"Adventure, Horror, Romance, Shounen, Supernatural",魔界都市〈新宿〉
501,"Adventure, Comedy, Fantasy, Kids, Shounen",ドラえもん
502,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",ドラゴンボール 神龍の伝説
503,"Adventure, Drama, Fantasy",永遠のアセリア
504,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",餓狼伝説
505,"Magic, Comedy, Shoujo",ふしぎ星の☆ふたご姫
506,"Drama, Romance, Shoujo",ガラスの仮面
507,"Comedy, Romance, Shoujo, Shounen Ai",グラビテーション
508,"Adventure, Comedy, Kids",とっとこハム太郎
509,"Comedy, Drama, Romance, School, Slice of Life",あぃまぃみぃ！ストロベリー・エッグ
510,"Comedy, Drama, Harem, Romance, School",下級生２ ～瞳の中の少女たち～
511,"Adventure, Comedy, Historical, Fantasy",機動新撰組 萌えよ剣 TV
512,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",魔女の宅急便
513,"Adventure, Fantasy, Romance, Sci-Fi",天空の城ラピュタ
514,"Drama, Horror, Magic, Psychological, Romance, Supernatural",コゼットの肖像
515,"Action, Adventure, Fantasy, Magic, Supernatural",はじまりの冒険者たち レジェンド・オブ・クリスタニア
516,"Comedy, Mecha, Parody, Sci-Fi, Shounen",ケロロ軍曹
517,"Comedy, Romance, School, Shounen",スクールランブル一学期補習
518,"Magic, Shoujo",魔法のプリンセス　ミンキーモモ
519,"Comedy, Drama, Romance, Shounen",まほらば ~Heartful days~
520,"Romance, Shoujo",ママレード・ボーイ (1995)
521,"Adventure, Music, Comedy, Magic, Romance, Shoujo",マーメイドメロディー ぴちぴちピッチ
522,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",メトロポリス
523,"Adventure, Comedy, Supernatural",となりのトトロ
524,"Comedy, Drama, Romance",おねがい☆ツインズ 夏は終わらない
525,"Adventure, Drama, Fantasy, Historical",お伽草子
526,"Drama, Sci-Fi, Shoujo",ぼくの地球を守って
527,"Action, Adventure, Comedy, Kids, Fantasy",ポケットモンスター
528,"Action, Adventure, Comedy, Kids, Drama, Fantasy",ポケットモンスター ミュウツーの逆襲
529,"Drama, Military, Romance, School, Sci-Fi",最終兵器彼女
530,"Demons, Magic, Romance, Shoujo",美少女戦士セーラームーン
531,"Drama, Magic, Romance, Shoujo",美少女戦士セーラームーンＲ THE MOVIE
532,"Drama, Magic, Romance, Shoujo",美少女戦士セーラームーン S
533,"Comedy, Slice of Life",せんせいのお時間
534,"Adventure, Comedy, Demons, Magic, Fantasy",スレイヤーズ
535,"Adventure, Comedy, Demons, Magic, Fantasy",スレイヤーズNEXT
536,"Adventure, Comedy, Magic, Fantasy, Shounen",劇場版スレイヤーズ
537,"Action, Sci-Fi, Adventure, Martial Arts",鉄拳
538,"Comedy, Harem, Romance, Sci-Fi, Shounen",新・天地無用!
539,"Action, Comedy, Sci-Fi, Shounen, Space",天地無用！魎皇鬼
540,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",天地無用！魎皇鬼
541,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",天地無用！魎皇鬼 第三期
543,"Action, Sci-Fi, Horror, Drama, Romance, Vampire, Fantasy",バンパイアハンターD
544,"Action, Sci-Fi, Adventure, Space",ヴィナス戦記
545,"Comedy, Sci-Fi",妄想科学シリーズ ワンダバスタイル
546,"Drama, Romance, School, Supernatural",Wind -a breath of heart-
547,"Romance, Supernatural, School, Drama",Wind -a breath of heart- OVA
548,"Action, Drama, Romance, Sci-Fi",원더풀 데이즈
550,"Action, Game, Comedy, Fantasy, Shounen",遊☆戯☆王
551,"Action, Martial Arts, Shounen, Sports",グラップラー刃牙(バキ) 最大トーナメント編
552,"Action, Adventure, Comedy, Fantasy, Kids",デジモンアドベンチャー
553,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",闇の末裔
554,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",鋼鉄天使くるみ
555,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",鋼鉄天使くるみ2式
556,"Drama, Romance, Sci-Fi",鋼鉄天使くるみ零
557,"Comedy, Historical, Romance, Sci-Fi, Shounen",鋼鉄天使くるみ 25-28話
558,"Comedy, Drama, Shounen, Sports",メジャー  (第2シリーズ)
559,"Sci-Fi, Psychological, Drama",ラーゼフォン 間奏曲 / 彼女と彼女自身と 「Thatness And Thereness」
560,"Action, Drama, Mecha, Military, Sci-Fi",蒼穹のファフナー RIGHT OF LEFT ～single program～
561,"Adventure, Mecha, Sci-Fi, Shounen",サクラ大戦
562,"Adventure, Mecha, Sci-Fi, Shounen",サクラ大戦『ル・ヌーヴォー・巴里』
563,"Sci-Fi, Comedy, Romance",Ｄ・Ｎ・Ａ²　～何処かで失くしたあいつのアイツ～
564,"Comedy, Magic, Sci-Fi, Shounen",ぷにぷに☆ぽえみぃ
565,"Action, Military, Sci-Fi, Adventure, Historical, Drama",スチームボーイ
566,"Action, Comedy, Sci-Fi, Shounen",鉄腕バーディー
567,"Action, Sci-Fi, Mystery, Psychological, Mecha",THEビッグオー
568,"Adventure, Mecha, Sci-Fi, Shounen",バブルガムクライシス TOKYO2040
569,"Military, Sci-Fi, Space, Comedy, Parody",無責任艦長タイラー
570,"Military, Police, Psychological, Drama, Romance",人狼 JIN-ROH
571,"Action, Sci-Fi, Romance, Mecha",モルダイバー
572,"Adventure, Fantasy",風の谷のナウシカ
573,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",セイバーマリオネットJ
574,"Sci-Fi, Fantasy, Mecha",リーンの翼
576,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",マジカノ
577,"Fantasy, Magic",鍵姫物語 永久アリス輪舞曲
578,"Drama, Historical",火垂るの墓
579,"Comedy, Ecchi, Sci-Fi",バトルプログラマーシラセ
580,Comedy,こげぱん
581,"Adventure, Comedy, Ecchi, Samurai",炎のらびりんす
582,"Comedy, Martial Arts, School, Shounen",セクシーコマンドー外伝 すごいよ!! マサルさん
584,"Sci-Fi, Adventure, Slice of Life, Drama",ノエイン もうひとりの君へ
585,"Slice of Life, Drama, Romance, Shoujo",耳をすませば
586,"Mystery, Historical, Horror, Fantasy",怪～ayakashi～ Japanese Classic Horror
587,"Comedy, Drama, Romance",半分の月がのぼる空
588,"Ecchi, Fantasy, Romance, Comedy, Shounen",いつだってMyサンタ！
589,"Action, Adventure, Drama, Shounen",銀牙　流れ星銀
590,"Comedy, Romance, Shounen",陰からマモル！
591,"Comedy, Ecchi, Harem, Romance, Supernatural",あまえないでよっ!!
592,"Adventure, Fantasy",ポポロクロイス
593,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",無限のリヴァイアス
594,"Action, Adventure, Comedy, Shounen, Super Power",滝隠れの死闘　オレが英雄だってばよ!
595,"Mystery, Supernatural, Drama, Romance, Fantasy",X -エックス-第零話 予兆
596,"Romance, Comedy",ちょびっツ ちびっツ すもも・琴子　届ける
597,"Adventure, Drama, Fantasy",猫の恩返し
598,"Action, Sci-Fi, Drama, Mecha, Shounen",人造人間キカイダーTHE ANIMATION
599,"Action, Adventure, Comedy, Super Power, Supernatural, Magic, Vampire",幽幻怪社
600,"Supernatural, Drama, Vampire, Shounen Ai",LEGEND OF DUO
601,"Comedy, Dementia, Psychological",ねこぢる草
602,"Adventure, Comedy, Fantasy, Mecha, Shounen, Supernatural",ＫＯ世紀　ビースト三獣士
603,"Action, Comedy, Magic, Fantasy, Shoujo",ふたりはプリキュア
604,"Music, Comedy, Drama, Magic, Romance, Shoujo",魔法のステージ・ファンシーララ
605,"Comedy, Romance, Vampire, Fantasy",天使になるもんっ！
606,"Adventure, Comedy, Historical, Martial Arts, Samurai",風まかせ月影蘭
607,"Adventure, Comedy, Fantasy",おとぎ銃士 赤ずきん
608,"Adventure, Mecha, Sci-Fi, Shounen",サクラ大戦 活動写真
609,"Drama, Romance, Sci-Fi",最終兵器彼女Another Love Song
610,"Comedy, Drama, Ecchi, Supernatural",ぽぽたん
611,"Sci-Fi, Slice of Life",プラトニック・チェーン
612,"Comedy, Demons, Romance, School",ぺとぺとさん
613,"Adventure, Fantasy, Supernatural, Shounen",陰陽大戦記
614,"Magic, Romance",奥さまは魔法少女
615,"Comedy, Magic, Parody",ナースウィッチ小麦ちゃんマジカルて
616,"Drama, Fantasy, Magic, Shoujo",ナースエンジェルりりかＳＯＳ
617,"Adventure, Historical, Horror, Supernatural, Romance, Samurai, Fantasy, Shounen",獣兵衛忍風帖
618,"Adventure, Horror, Magic, Martial Arts, Samurai, Shounen, Supernatural",獣兵衛忍風帖「龍宝玉篇」
619,"Action, Sci-Fi, Demons, Supernatural, Thriller",忍者龍剣伝
620,"Mystery, Horror, Drama, Fantasy",高橋留美子劇場 人魚の森
621,"Action, Comedy, Horror, Mystery, Vampire",Night Walker -真夜中の探偵-
622,"Drama, Romance, Sci-Fi",夏色の砂時計
623,"Adventure, Comedy, Magic, Romance, School",七人のナナ
624,"Action, Harem, Comedy, Ecchi, Shounen",マウス
625,"Comedy, Romance",モエかん THE ANIMATION
626,"Comedy, Fantasy, Magic, Romance, Shounen",まもって守護月天！
627,"Comedy, Sports, Drama, Shounen",メジャー （第1シリーズ）
